create table Customers (
	ClientID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Smartphone VARCHAR(6),
	Color VARCHAR(50),
	Facebook_Usage VARCHAR(50),
	Job_Title VARCHAR(50),
	Foreign_Language VARCHAR(50),
	State VARCHAR(50)
);
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (1, 'Norma', 'Stephens', 'HTC', 'Violet', 'Monthly', 'Human Resources Manager', 'Kashmiri', 'West Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (584, 'Diana', 'Lawson', 'LG', 'Khaki', 'Often', 'Health Coach I', 'Lao', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (585, 'Dorothy', 'Adams', 'Note', 'Aquamarine', 'Once', 'Financial Advisor', 'Dhivehi', 'South Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (586, 'Kimberly', 'Cole', 'Note', 'Goldenrod', 'Weekly', 'Senior Financial Analyst', 'Danish', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (587, 'Brenda', 'Berry', 'LG', 'Puce', 'Yearly', 'Desktop Support Technician', 'Thai', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (588, 'Cynthia', 'Gomez', 'HTC', 'Red', 'Yearly', 'Analyst Programmer', 'Guaraní', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (589, 'Angela', 'Morrison', 'Galaxy', 'Mauv', 'Monthly', 'Nuclear Power Engineer', 'Tswana', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (590, 'Wanda', 'Duncan', 'HTC', 'Puce', 'Yearly', 'Account Executive', 'Bislama', 'North Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (591, 'Tina', 'Rice', 'IPhone', 'Green', 'Daily', 'Sales Associate', 'Bulgarian', 'Minnesota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (592, 'Ruth', 'Evans', 'HTC', 'Blue', 'Once', 'Nurse Practicioner', 'Lithuanian', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (593, 'Robin', 'Franklin', 'Note', 'Mauv', 'Once', 'Community Outreach Specialist', 'Filipino', 'North Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (594, 'Judith', 'Oliver', 'Note', 'Aquamarine', 'Monthly', 'Mechanical Systems Engineer', 'Thai', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (595, 'Lori', 'Hamilton', 'Note', 'Indigo', 'Seldom', 'Health Coach I', 'Yiddish', 'Idaho');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (596, 'Janet', 'Boyd', 'LG', 'Red', 'Never', 'Associate Professor', 'Czech', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (597, 'Ruth', 'Sanchez', 'Nexus', 'Goldenrod', 'Daily', 'Graphic Designer', 'English', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (598, 'Martha', 'Hawkins', 'IPhone', 'Goldenrod', 'Daily', 'Research Nurse', 'Chinese', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (599, 'Virginia', 'Williams', 'Note', 'Pink', 'Never', 'Chief Design Engineer', 'Guaraní', 'Michigan');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (600, 'Gloria', 'Hall', 'IPhone', 'Aquamarine', 'Yearly', 'Recruiting Manager', 'Sotho', 'Nevada');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (601, 'Bonnie', 'Rivera', 'HTC', 'Violet', 'Monthly', 'Assistant Manager', 'Luxembourgish', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (602, 'Laura', 'Price', 'HTC', 'Pink', 'Often', 'Safety Technician IV', 'Hiri Motu', 'Ohio');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (603, 'Ann', 'Price', 'IPhone', 'Goldenrod', 'Yearly', 'Associate Professor', 'Bosnian', 'Massachusetts');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (604, 'Katherine', 'Carr', 'HTC', 'Green', 'Often', 'General Manager', 'Mongolian', 'Connecticut');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (605, 'Nicole', 'Bailey', 'Galaxy', 'Turquoise', 'Daily', 'Structural Analysis Engineer', 'Yiddish', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (606, 'Sharon', 'Mills', 'Nexus', 'Yellow', 'Monthly', 'Occupational Therapist', 'Dzongkha', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (607, 'Judy', 'Carpenter', 'Nexus', 'Goldenrod', 'Monthly', 'Occupational Therapist', 'Maltese', 'Massachusetts');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (608, 'Katherine', 'Berry', 'IPhone', 'Mauv', 'Monthly', 'Financial Advisor', 'Macedonian', 'Ohio');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (609, 'Tina', 'Lawrence', 'Note', 'Aquamarine', 'Daily', 'Electrical Engineer', 'Quechua', 'Kentucky');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (610, 'Pamela', 'Schmidt', 'Note', 'Red', 'Monthly', 'Technical Writer', 'Malay', 'Kansas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (611, 'Karen', 'Brown', 'IPhone', 'Mauv', 'Daily', 'Human Resources Assistant II', 'Thai', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (612, 'Julie', 'Holmes', 'LG', 'Pink', 'Seldom', 'Systems Administrator II', 'Māori', 'Arizona');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (613, 'Nicole', 'Harris', 'Galaxy', 'Maroon', 'Never', 'Statistician IV', 'Tetum', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (614, 'Amanda', 'Sanchez', 'LG', 'Violet', 'Once', 'Project Manager', 'Kurdish', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (615, 'Anne', 'Carter', 'Galaxy', 'Khaki', 'Monthly', 'VP Accounting', 'Georgian', 'Oregon');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (616, 'Laura', 'Nguyen', 'HTC', 'Puce', 'Often', 'Budget/Accounting Analyst I', 'Estonian', 'Georgia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (617, 'Diane', 'Kelley', 'IPhone', 'Purple', 'Seldom', 'Budget/Accounting Analyst I', 'Albanian', 'Ohio');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (618, 'Sharon', 'Mendoza', 'Nexus', 'Yellow', 'Never', 'Information Systems Manager', 'Swedish', 'Georgia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (619, 'Diane', 'Montgomery', 'Galaxy', 'Teal', 'Never', 'Cost Accountant', 'Kashmiri', 'Maryland');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (620, 'Kathleen', 'Nguyen', 'LG', 'Teal', 'Daily', 'Analog Circuit Design manager', 'Norwegian', 'North Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (621, 'Anne', 'Phillips', 'Nexus', 'Green', 'Seldom', 'Project Manager', 'Romanian', 'Washington');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (622, 'Teresa', 'Ward', 'Note', 'Puce', 'Yearly', 'Legal Assistant', 'Tetum', 'Ohio');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (623, 'Kathleen', 'Wells', 'HTC', 'Violet', 'Daily', 'Environmental Tech', 'Dutch', 'Iowa');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (624, 'Wanda', 'Knight', 'Note', 'Green', 'Yearly', 'Biostatistician I', 'Tajik', 'Alabama');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (625, 'Marie', 'Rice', 'Galaxy', 'Green', 'Yearly', 'Project Manager', 'Arabic', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (626, 'Annie', 'Foster', 'IPhone', 'Indigo', 'Once', 'Pharmacist', 'Khmer', 'Connecticut');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (627, 'Anne', 'Stone', 'Galaxy', 'Violet', 'Never', 'Civil Engineer', 'Kannada', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (628, 'Karen', 'Bishop', 'IPhone', 'Maroon', 'Never', 'Design Engineer', 'Malagasy', 'Maryland');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (629, 'Julie', 'Henry', 'HTC', 'Puce', 'Seldom', 'VP Sales', 'Oriya', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (630, 'Robin', 'Crawford', 'Nexus', 'Yellow', 'Daily', 'Media Manager I', 'Telugu', 'Connecticut');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (631, 'Andrea', 'Reed', 'Note', 'Aquamarine', 'Monthly', 'Business Systems Development Analyst', 'Māori', 'Kentucky');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (632, 'Kathleen', 'Larson', 'IPhone', 'Mauv', 'Weekly', 'Dental Hygienist', 'Kurdish', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (633, 'Betty', 'Clark', 'HTC', 'Yellow', 'Daily', 'Senior Financial Analyst', 'Swahili', 'Alaska');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (634, 'Barbara', 'Harris', 'LG', 'Red', 'Weekly', 'Senior Cost Accountant', 'Polish', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (635, 'Joyce', 'Barnes', 'LG', 'Purple', 'Once', 'VP Marketing', 'Maltese', 'Illinois');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (636, 'Ann', 'Lawrence', 'Galaxy', 'Green', 'Never', 'Help Desk Technician', 'Hebrew', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (637, 'Rachel', 'Wood', 'Note', 'Teal', 'Weekly', 'Electrical Engineer', 'Northern Sotho', 'South Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (638, 'Debra', 'Morrison', 'IPhone', 'Puce', 'Monthly', 'Quality Engineer', 'Swedish', 'Connecticut');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (639, 'Virginia', 'Wood', 'IPhone', 'Aquamarine', 'Never', 'Accounting Assistant IV', 'Malayalam', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (640, 'Pamela', 'Reyes', 'Nexus', 'Violet', 'Yearly', 'Media Manager I', 'Sotho', 'New Mexico');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (641, 'Mildred', 'Little', 'Galaxy', 'Khaki', 'Monthly', 'Nurse Practicioner', 'Papiamento', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (642, 'Rachel', 'Howell', 'LG', 'Crimson', 'Often', 'Payment Adjustment Coordinator', 'Swahili', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (643, 'Diane', 'Hansen', 'Nexus', 'Purple', 'Once', 'Paralegal', 'Tswana', 'Indiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (644, 'Susan', 'Jones', 'Nexus', 'Turquoise', 'Once', 'Structural Engineer', 'Tajik', 'Utah');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (645, 'Margaret', 'Thomas', 'IPhone', 'Yellow', 'Seldom', 'Programmer Analyst II', 'Pashto', 'Maryland');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (646, 'Judith', 'Riley', 'Note', 'Goldenrod', 'Monthly', 'Tax Accountant', 'Greek', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (647, 'Frances', 'Elliott', 'Nexus', 'Khaki', 'Monthly', 'Help Desk Technician', 'Tajik', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (648, 'Patricia', 'Henry', 'Galaxy', 'Teal', 'Once', 'Electrical Engineer', 'Yiddish', 'Kansas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (649, 'Carolyn', 'Coleman', 'Galaxy', 'Pink', 'Monthly', 'Payment Adjustment Coordinator', 'Hungarian', 'Kansas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (650, 'Beverly', 'Wells', 'Note', 'Blue', 'Weekly', 'Librarian', 'Latvian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (651, 'Stephanie', 'Lee', 'Galaxy', 'Pink', 'Yearly', 'Statistician II', 'Tetum', 'Georgia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (652, 'Martha', 'Fields', 'IPhone', 'Puce', 'Never', 'VP Accounting', 'Zulu', 'Arizona');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (653, 'Joyce', 'Bennett', 'Galaxy', 'Fuscia', 'Monthly', 'Recruiter', 'Croatian', 'Montana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (654, 'Sharon', 'Fuller', 'Nexus', 'Green', 'Never', 'Programmer III', 'Fijian', 'Nevada');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (655, 'Martha', 'White', 'LG', 'Pink', 'Daily', 'General Manager', 'Punjabi', 'Illinois');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (656, 'Louise', 'Harrison', 'Note', 'Green', 'Weekly', 'Chemical Engineer', 'Kazakh', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (657, 'Phyllis', 'Jenkins', 'HTC', 'Crimson', 'Once', 'Human Resources Manager', 'Burmese', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (658, 'Cynthia', 'Spencer', 'IPhone', 'Red', 'Yearly', 'Actuary', 'Catalan', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (659, 'Sara', 'Watson', 'LG', 'Aquamarine', 'Often', 'Programmer Analyst IV', 'Kannada', 'Minnesota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (660, 'Bonnie', 'Price', 'IPhone', 'Aquamarine', 'Never', 'Assistant Media Planner', 'Luxembourgish', 'Kansas');
