create table Customers (
	CustomerID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Email VARCHAR(50),
	City VARCHAR(50),
	CountryOfOrigin VARCHAR(50),
	MotherTongue VARCHAR(50)
);
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (1, 'Louis', 'Lynch', 'llynch0@youtube.com', 'Jermenovci', 'Serbia', 'Hiri Motu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (631, 'Amy', 'Hunter', 'ahunterhi@soundcloud.com', 'Leeds', 'United Kingdom', 'Italian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (632, 'Denise', 'Wells', 'dwellshj@tuttocitta.it', 'Esperanza', 'Philippines', 'West Frisian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (633, 'Betty', 'Boyd', 'bboydhk@go.com', 'Sankeng', 'China', 'Croatian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (634, 'Gregory', 'Robertson', 'grobertsonhl@umich.edu', 'Xiongguan', 'China', 'Japanese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (635, 'Joshua', 'Richards', 'jrichardshm@wikia.com', 'Madimba', 'Tanzania', 'Guaraní');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (636, 'Nicole', 'Hunter', 'nhunterhn@surveymonkey.com', 'Saba Yoi', 'Thailand', 'Korean');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (637, 'Deborah', 'Perry', 'dperryho@imdb.com', 'Kharovsk', 'Russia', 'Hebrew');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (638, 'Daniel', 'King', 'dkinghp@flavors.me', 'Balyqshy', 'Kazakhstan', 'Danish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (639, 'Ashley', 'Perez', 'aperezhq@de.vu', 'Créteil', 'France', 'Azeri');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (640, 'Irene', 'Reed', 'ireedhr@tamu.edu', 'Gryfów Śląski', 'Poland', 'Hungarian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (641, 'Carolyn', 'Russell', 'crussellhs@a8.net', 'Beauvais', 'France', 'Somali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (642, 'Ralph', 'Willis', 'rwillisht@reddit.com', 'Sandefjord', 'Norway', 'Maltese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (643, 'Angela', 'Bell', 'abellhu@sitemeter.com', 'Malvas', 'Peru', 'Tamil');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (644, 'Jack', 'Fox', 'jfoxhv@oaic.gov.au', 'Khallat Ḩamāmah', 'Palestinian Territory', 'Korean');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (645, 'Jack', 'Cook', 'jcookhw@ucoz.ru', 'Kuala Lumpur', 'Malaysia', 'Dzongkha');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (646, 'Tina', 'Jones', 'tjoneshx@etsy.com', 'Zhijiang', 'China', 'Indonesian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (647, 'Mark', 'Wallace', 'mwallacehy@latimes.com', 'Busia', 'Kenya', 'Bislama');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (648, 'Jesse', 'Carr', 'jcarrhz@ihg.com', 'Salt Lake City', 'United States', 'Guaraní');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (649, 'Nancy', 'Hill', 'nhilli0@scribd.com', 'Qingshan', 'China', 'Nepali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (650, 'Samuel', 'Watson', 'swatsoni1@pagesperso-orange.fr', 'Fenghui', 'China', 'Arabic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (651, 'Anthony', 'Ward', 'awardi2@microsoft.com', 'Liuhou', 'China', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (652, 'Christine', 'Hughes', 'chughesi3@deliciousdays.com', 'Unecha', 'Russia', 'Dzongkha');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (653, 'Angela', 'Day', 'adayi4@google.com.hk', 'Suzuka', 'Japan', 'Persian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (654, 'Jane', 'Ray', 'jrayi5@ihg.com', 'Panayagan', 'Indonesia', 'Maltese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (655, 'Linda', 'Warren', 'lwarreni6@lycos.com', 'Šentjur', 'Slovenia', 'Amharic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (656, 'Stephen', 'Palmer', 'spalmeri7@hugedomains.com', 'Guangshan Chengguanzhen', 'China', 'Arabic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (657, 'Steven', 'Armstrong', 'sarmstrongi8@behance.net', 'Arruda dos Vinhos', 'Portugal', 'West Frisian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (658, 'Stephen', 'Carter', 'scarteri9@privacy.gov.au', 'Pulo', 'Philippines', 'Yiddish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (659, 'Daniel', 'Holmes', 'dholmesia@histats.com', 'Bajo Naranjillo', 'Peru', 'Japanese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (660, 'Jimmy', 'Simmons', 'jsimmonsib@hud.gov', 'Severoural’sk', 'Russia', 'Mongolian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (661, 'Todd', 'Diaz', 'tdiazic@php.net', 'Chengdong', 'China', 'Bislama');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (662, 'Andrea', 'Meyer', 'ameyerid@sfgate.com', 'Simpang', 'Indonesia', 'Sotho');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (663, 'Kenneth', 'Larson', 'klarsonie@microsoft.com', 'Gorzyczki', 'Poland', 'Hebrew');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (664, 'Gerald', 'Griffin', 'ggriffinif@comcast.net', 'Yunfu', 'China', 'Swati');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (665, 'Amanda', 'Owens', 'aowensig@myspace.com', 'Smolyaninovo', 'Russia', 'Azeri');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (666, 'Mark', 'Ramos', 'mramosih@discuz.net', 'Kuala Lumpur', 'Malaysia', 'Dutch');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (667, 'Jeffrey', 'Brooks', 'jbrooksii@wunderground.com', 'les Escaldes', 'Andorra', 'Italian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (668, 'Brenda', 'Young', 'byoungij@prlog.org', 'Kalembutillu', 'Indonesia', 'Portuguese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (669, 'George', 'Day', 'gdayik@google.co.jp', 'Yono', 'Japan', 'Bosnian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (670, 'Peter', 'Black', 'pblackil@altervista.org', 'Wuning', 'China', 'Korean');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (671, 'Betty', 'Hernandez', 'bhernandezim@slate.com', 'Ciénaga', 'Colombia', 'Papiamento');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (672, 'Chris', 'Sanders', 'csandersin@hatena.ne.jp', 'Luleå', 'Sweden', 'Lao');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (673, 'Pamela', 'Wood', 'pwoodio@businesswire.com', 'Kalisangkrah Lor', 'Indonesia', 'Mongolian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (674, 'Anna', 'Mendoza', 'amendozaip@shinystat.com', 'Ngujuran', 'Indonesia', 'Croatian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (675, 'Lori', 'Peterson', 'lpetersoniq@sitemeter.com', 'Tokombere', 'Nigeria', 'Moldovan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (676, 'Kevin', 'Cole', 'kcoleir@netvibes.com', 'Tacarigua', 'Venezuela', 'Hebrew');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (677, 'Catherine', 'Vasquez', 'cvasquezis@so-net.ne.jp', 'København', 'Denmark', 'Haitian Creole');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (678, 'Catherine', 'Gomez', 'cgomezit@shop-pro.jp', 'Turku', 'Finland', 'Afrikaans');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (679, 'Ralph', 'Adams', 'radamsiu@xrea.com', 'Jāndiāla Sher Khān', 'Pakistan', 'Japanese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (680, 'Irene', 'Mcdonald', 'imcdonaldiv@hao123.com', 'Tejar', 'Costa Rica', 'Kurdish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (681, 'Norma', 'Jones', 'njonesiw@live.com', 'Buldon', 'Philippines', 'Māori');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (682, 'Russell', 'Kelley', 'rkelleyix@wiley.com', 'Dahe', 'China', 'Yiddish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (683, 'Patrick', 'Clark', 'pclarkiy@kickstarter.com', 'Issy-les-Moulineaux', 'France', 'Fijian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (684, 'Richard', 'Myers', 'rmyersiz@list-manage.com', 'Magepanda', 'Indonesia', 'Persian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (685, 'Annie', 'Morrison', 'amorrisonj0@wunderground.com', 'Katoro', 'Tanzania', 'Romanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (686, 'Kimberly', 'Hamilton', 'khamiltonj1@barnesandnoble.com', 'Laborde', 'Argentina', 'Punjabi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (687, 'Michelle', 'Carter', 'mcarterj2@washington.edu', 'Peso da Régua', 'Portugal', 'Fijian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (688, 'Roy', 'Martinez', 'rmartinezj3@yahoo.com', 'Québec', 'Canada', 'Telugu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (689, 'Adam', 'Walker', 'awalkerj4@joomla.org', 'Boldumsaz', 'Turkmenistan', 'Guaraní');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (690, 'Sean', 'Nguyen', 'snguyenj5@dedecms.com', 'Jinshi', 'China', 'Hiri Motu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (691, 'Melissa', 'Armstrong', 'marmstrongj6@ed.gov', 'Itajuípe', 'Brazil', 'Swedish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (692, 'Ann', 'Dixon', 'adixonj7@deviantart.com', 'Ostrzeszów', 'Poland', 'Catalan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (693, 'Denise', 'Kelley', 'dkelleyj8@myspace.com', 'Shymkent', 'Kazakhstan', 'Finnish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (694, 'James', 'Washington', 'jwashingtonj9@flavors.me', 'Zhongzhai', 'China', 'Italian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (695, 'Ernest', 'Martinez', 'emartinezja@bizjournals.com', 'Xingnong', 'China', 'German');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (696, 'Michael', 'Simmons', 'msimmonsjb@apple.com', 'Hujra', 'Pakistan', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (697, 'Paula', 'Day', 'pdayjc@cisco.com', 'Jinshan', 'China', 'Marathi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (698, 'Joe', 'Reynolds', 'jreynoldsjd@adobe.com', 'Shangani', 'Zimbabwe', 'Telugu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (699, 'Steven', 'Reyes', 'sreyesje@mashable.com', 'Nagai', 'Japan', 'Bislama');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (700, 'Margaret', 'Ellis', 'mellisjf@mayoclinic.com', 'Tangpu', 'China', 'English');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (701, 'Bonnie', 'Ramirez', 'bramirezjg@friendfeed.com', 'Aparecida', 'Brazil', 'Czech');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (702, 'William', 'Wagner', 'wwagnerjh@themeforest.net', 'Meiyuan', 'China', 'Thai');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (703, 'Jose', 'Parker', 'jparkerji@microsoft.com', 'Krajan Kedungsalam', 'Indonesia', 'Moldovan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (704, 'Kathryn', 'Gilbert', 'kgilbertjj@surveymonkey.com', 'Zhanjiang', 'China', 'Macedonian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (705, 'Bonnie', 'Elliott', 'belliottjk@nasa.gov', 'Mashiko', 'Japan', 'Guaraní');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (706, 'Rebecca', 'Miller', 'rmillerjl@cocolog-nifty.com', 'Qingping', 'China', 'Quechua');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (707, 'Nicholas', 'Henry', 'nhenryjm@google.com.au', 'Minian', 'Indonesia', 'Estonian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (708, 'Justin', 'Lopez', 'jlopezjn@gnu.org', 'Dzwola', 'Poland', 'Spanish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (709, 'Theresa', 'Morgan', 'tmorganjo@github.io', 'Yaroslavskaya', 'Russia', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (710, 'Peter', 'Stevens', 'pstevensjp@uiuc.edu', 'Paços', 'Portugal', 'Papiamento');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (711, 'Sarah', 'Coleman', 'scolemanjq@simplemachines.org', 'Infonavit', 'Mexico', 'Tetum');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (712, 'Anne', 'Wells', 'awellsjr@blogs.com', 'Pinhal de Frades', 'Portugal', 'Dzongkha');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (713, 'Virginia', 'Green', 'vgreenjs@oracle.com', 'Warungbanten', 'Indonesia', 'Tok Pisin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (714, 'Steve', 'Medina', 'smedinajt@elpais.com', 'Várzea Alegre', 'Brazil', 'Ndebele');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (715, 'Frank', 'Brooks', 'fbrooksju@wsj.com', 'Guaratinguetá', 'Brazil', 'Gagauz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (716, 'Jessica', 'Hawkins', 'jhawkinsjv@sun.com', 'Qırmızı Samux', 'Azerbaijan', 'Hindi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (717, 'Betty', 'Fox', 'bfoxjw@google.com.hk', 'Lokuuy', 'Indonesia', 'Kannada');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (718, 'Tina', 'Hamilton', 'thamiltonjx@usgs.gov', 'Hujiagou', 'China', 'Punjabi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (719, 'George', 'Sanders', 'gsandersjy@sina.com.cn', 'Cibunar', 'Indonesia', 'Swati');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (720, 'Roy', 'Jackson', 'rjacksonjz@msu.edu', 'Hrodna', 'Belarus', 'Hindi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (721, 'Howard', 'Black', 'hblackk0@goo.gl', 'Shixi', 'China', 'Hungarian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (722, 'Scott', 'Patterson', 'spattersonk1@lulu.com', 'Monkey Hill', 'Saint Kitts and Nevis', 'Māori');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (723, 'Roy', 'Gordon', 'rgordonk2@google.de', 'Bojongsarung', 'Indonesia', 'German');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (724, 'Wanda', 'Watkins', 'wwatkinsk3@bloglovin.com', 'Szeged', 'Hungary', 'Gagauz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (725, 'Anne', 'Edwards', 'aedwardsk4@rediff.com', 'Okakarara', 'Namibia', 'Hebrew');
