create table Customers (
	CustomerID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Email VARCHAR(50),
	City VARCHAR(50),
	LinkedInSkill VARCHAR(50)
);
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (1, 'Betty', 'Spencer', 'bspencer0@istockphoto.com', 'Lawa-an', 'TDC3000');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (953, 'Virginia', 'Lane', 'vlaneqg@youtube.com', 'Cicuco', 'Benefits Administration');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (954, 'Tammy', 'Ray', 'trayqh@fastcompany.com', 'San Roque', 'JavaScript Libraries');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (955, 'Marilyn', 'Mitchell', 'mmitchellqi@usa.gov', 'Guadalupe', 'Commercial Awareness');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (956, 'Catherine', 'Knight', 'cknightqj@lulu.com', 'Santa Rita', 'Wellness Coaching');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (957, 'Stephanie', 'Montgomery', 'smontgomeryqk@cam.ac.uk', 'Kranuan', 'PXE');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (958, 'Kelly', 'Brooks', 'kbrooksql@vkontakte.ru', 'Sámi', 'NRP Instruction');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (959, 'Theresa', 'Ramirez', 'tramirezqm@tiny.cc', 'Säffle', 'HP QTP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (960, 'Christina', 'Larson', 'clarsonqn@unc.edu', 'Krajanpagowan', 'Culinary Skills');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (961, 'Susan', 'Gordon', 'sgordonqo@toplist.cz', 'Liloy', 'Injection Molding');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (962, 'Jennifer', 'Hawkins', 'jhawkinsqp@foxnews.com', 'La Luz', 'BPH');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (963, 'Maria', 'Simpson', 'msimpsonqq@e-recht24.de', 'Dongyuan', 'GSA Contracting');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (964, 'Irene', 'Marshall', 'imarshallqr@yelp.com', 'Cool űrhajó', 'GTD');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (965, 'Angela', 'George', 'ageorgeqs@mediafire.com', 'Longtou’an', 'UMA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (966, 'Marilyn', 'Rose', 'mroseqt@photobucket.com', 'Cigedang', 'QSIG');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (967, 'Carolyn', 'Graham', 'cgrahamqu@jalbum.net', 'Nerokoúros', 'VFX Supervision');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (968, 'Annie', 'Long', 'alongqv@europa.eu', 'Toulouse', 'Economics');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (969, 'Jean', 'Bell', 'jbellqw@vinaora.com', 'Ulset', 'DCM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (970, 'Doris', 'Spencer', 'dspencerqx@ihg.com', 'Bhokadoke', 'Zinc');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (971, 'Carol', 'Stewart', 'cstewartqy@dyndns.org', 'Ruda Śląska', 'Pyramix');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (972, 'Christine', 'Vasquez', 'cvasquezqz@noaa.gov', 'Ban Bueng', 'Key Account Relationship Building');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (973, 'Alice', 'Stewart', 'astewartr0@newsvine.com', 'Västerås', 'MMI');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (974, 'Emily', 'Weaver', 'eweaverr1@yahoo.com', 'Herrera', 'UF/DF');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (975, 'Kathryn', 'Carr', 'kcarrr2@people.com.cn', 'Fernandópolis', 'Aerial Photography');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (976, 'Louise', 'Mitchell', 'lmitchellr3@chronoengine.com', 'Milwaukee', 'GNU Debugger');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (977, 'Joan', 'Boyd', 'jboydr4@mlb.com', 'Kitango', 'UHF');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (978, 'Beverly', 'Griffin', 'bgriffinr5@princeton.edu', 'Binangun', 'JWICS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (979, 'Susan', 'Williams', 'swilliamsr6@army.mil', 'Paris La Défense', 'jQuery');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (980, 'Frances', 'Rice', 'fricer7@networksolutions.com', 'Viseu', 'RWD Info Pak');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (981, 'Janice', 'Parker', 'jparkerr8@ask.com', 'San Marcos de Colón', 'Rhythm Guitar');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (982, 'Rebecca', 'Bennett', 'rbennettr9@wisc.edu', 'Mutum Biyu', 'Kickboxing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (983, 'Diana', 'Spencer', 'dspencerra@opensource.org', 'Pindamonhangaba', 'GNU Make');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (984, 'Christina', 'Adams', 'cadamsrb@jimdo.com', 'Ergong', 'OSHA 10-Hour');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (985, 'Brenda', 'Jenkins', 'bjenkinsrc@cafepress.com', 'Alca', 'RC');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (986, 'Anne', 'Simmons', 'asimmonsrd@hubpages.com', 'Semarapura', 'NCover');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (987, 'Angela', 'Myers', 'amyersre@indiegogo.com', 'Karengan', 'IBM BPM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (988, 'Alice', 'Bennett', 'abennettrf@mit.edu', 'Hövsan', 'GNU/Linux');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (989, 'Beverly', 'Simpson', 'bsimpsonrg@disqus.com', 'Unawatuna', 'WGA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (990, 'Mildred', 'Kennedy', 'mkennedyrh@nasa.gov', 'Aygestan', 'TPE');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (991, 'Carol', 'Arnold', 'carnoldri@thetimes.co.uk', 'Siteki', 'HTML5');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (992, 'Cheryl', 'Perry', 'cperryrj@jigsy.com', 'Palanas', 'FPLC');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (993, 'Diana', 'Meyer', 'dmeyerrk@omniture.com', 'Tushi', 'PVCS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (994, 'Sarah', 'Payne', 'spaynerl@ask.com', 'Pulorejo', 'BPEL');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (995, 'Irene', 'Austin', 'iaustinrm@godaddy.com', 'Alvarães', 'Pyrotechnics');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (996, 'Ruby', 'Day', 'rdayrn@altervista.org', 'Labège', 'IOSH');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (997, 'Theresa', 'Fernandez', 'tfernandezro@senate.gov', 'Padilla', 'cGMP practices');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (998, 'Bonnie', 'Rice', 'bricerp@ifeng.com', 'Till', 'PFP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (999, 'Kathryn', 'Foster', 'kfosterrq@csmonitor.com', 'Miramar', 'Highways');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (1000, 'Rebecca', 'Baker', 'rbakerrr@hhs.gov', 'Piteå', 'Xen');
